ID,predicted_answer,valid_answers,achieved_score,max_score,is_correct,semi_correct
Al-en-06,rice,"{'noodles': 1, 'steamed bun': 1, 'stir-fry': 1, 'rice': 1, 'spicy hot pot': 1, 'tomato scrambled eggs': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,1,True,True
New-am-54,khorasan,"{'MW': 3, 'south': 3, 'SW': 1, 'corn belt': 1, 'southeast': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,3,False,False
New-ch-08,salt,"{'salt': 5, 'pepper': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ji-ko-25,nowruz holiday,"{'nowruz holiday': 4, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
New-en-87,persepolis,"{'persepolis': 1, 'imam square isfahan': 1, 'si-o-se-pol': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",1,1,True,True
Nu-in-06,idk,"{'10/05': 2, 'idk': 8, 'i dont know when it is ': 1, 'no-answer': 0, 'not-applicable': 0}",8,8,True,True
Al-en-04,apple,"{'apple': 4, 'pear': 1, 'peach': 1, 'strawberries': 1, 'orange': 1, 'banana': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ji-ko-35,private school,"{'private school': 2, 'foreign language school': 1, 'kindergarten': 1, 'international exchange': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-gr-21,tennis,"{'tennis': 5, 'badminton': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-73,sports,"{'sports': 2, 'golf': 1, 'nightclubs': 1, 'technology clubs': 1, 'music clubs': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-en-05,sandwich,"{'beans on toast': 3, 'cheese sandwich': 1, 'pasta': 1, 'pizza': 1, 'chips': 1, 'sandwich': 1, 'ready meal from the supermarket': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
New-ko-06,the cowherd and the weaver girl,"{'Paul Bunyon': 3, 'pilgrims preparing stone soup': 1, 'the night before christmas': 1, 'pecos bill': 1, 'santa claus': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",0,3,False,False
Gu-ch-41,1,"{'1': 4, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
New-en-23,idk,"{'idk': 6, 'no-answer': 0, 'not-applicable': 0}",6,6,True,True
Kik-in-17,dates,"{'dates': 3, 'banana': 1, 'watermelon': 1, 'not-applicable': 1, 'idk': 1, 'no-answer': 0}",3,3,True,True
Kik-in-16,tea,"{'tea': 5, 'herbal tea': 1, 'chocolate milk': 1, 'coffee': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ne-ar-43,biscuit,"{'biscuit': 4, 'rich tea biscuit': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ji-ko-31,library,"{'home': 4, 'library': 2, 'school': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
Gu-ch-16,4,"{'4': 5, '5': 1, '6': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Gu-ch-31,6,"{'6': 2, '5': 1, '4': 1, '8': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-am-72,spiderman,"{'spiderman': 2, 'marvel': 1, 'superman': 1, 'batman': 1, 'no-answer': 2, 'idk': 2, 'not-applicable': 0}",2,2,True,True
New-gr-06,pizza,"{'pizza': 4, 'burgers': 2, 'salads': 1, 'ramen noodles': 1, 'french fries': 1, 'wings': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-pe-49,temple,"{'temple': 2, 'home': 1, 'not-applicable': 2, 'idk': 0, 'no-answer': 0}",2,2,True,True
Jod-ch-42,play video games,"{'playing video games': 2, 'drinking': 1, 'partying': 1, 'Athletics': 1, 'dating': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,2,False,False
Na-ko-09,no-answer,"{'mashed potatoes': 2, 'potatoes': 1, 'corn': 1, 'no-answer': 2, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Ta-pe-45,not-applicable,"{'not-applicable': 4, 'idk': 0, 'no-answer': 1}",4,4,True,True
Th-en-01,baseball,"{'baseball': 2, 'volleyball': 1, 'swimming': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Kik-in-35,baseball,"{'e-sports': 2, 'American Football': 1, 'tennis': 1, 'pickleball': 1, 'idk': 3, 'no-answer': 1, 'not-applicable': 0}",0,3,False,False
New-spme-78,happy birthday to you,"{'happy birthday to you': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Al-en-32,turkey,"{'turkey': 5, 'ham': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-en-55,christianity,"{'christianity': 4, 'muslim': 1, 'catholicism': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Al-en-40,park,"{'park': 5, 'amusement park': 1, 'forest park': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Na-ko-38,jewelry,"{'honeymoon travel': 1, 'kitchen appliances': 1, 'jewelry': 1, 'rings': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,1,True,True
Ca-sp-19,beer,"{'beer': 4, 'vodka': 2, 'wkd': 1, 'shots': 1, 'wine': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-su-10,no-answer,"{'ice cream': 1, 'no-answer': 4, 'idk': 0, 'not-applicable': 0}",4,4,True,True
New-ch-38,isfahan,"{'chabahar': 2, 'qeshm': 2, 'tehran': 1, 'shiraz': 1, 'isfahan': 1, 'kurdistan': 1, 'aras': 1, 'anzali': 1, 'bandar abbas': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,2,False,True
New-en-75,15,"{'16': 2, '15': 2, '12': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-in-03,kebab,"{'kebab': 3, 'rice with kebab': 1, 'broad bean rice with meat': 1, 'ghormeh sabzi': 1, 'gheimeh': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
New-su-28,white,"{'white': 4, 'green': 1, 'red': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-su-77,idk,"{'cash': 2, 'gifts': 1, 'idk': 5, 'not-applicable': 1, 'no-answer': 0}",5,5,True,True
Ca-sp-29,fireworks,"{'fireworks': 4, 'auld lang syne': 2, 'big ben countdown': 1, 'countdown': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",4,4,True,True
New-ch-01,beef,"{'chicken': 3, 'beef': 3, 'burgers': 1, 'sausages': 1, 'lamb': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-su-17,ping pong,"{'ping pong': 3, 'bodybuilding': 3, 'sports equipment': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Ji-ko-09,barbecue,"{'hot pot': 2, 'barbecue': 1, 'hot dishes': 1, 'cold dish': 1, 'dim sum': 1, 'dumplings': 1, 'cake': 1, 'fruit': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,2,False,True
Ne-ar-17,09:00,"{'09:00': 4, '08:00': 2, '07:00': 1, '08:30': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-as-89,no-answer,"{'fourth of july clothes': 1, 'christmas decor': 1, 'halloween outfits': 1, 'no-answer': 2, 'not-applicable': 2, 'idk': 1}",2,2,True,True
New-su-59,hat,"{'straw hat': 2, 'conical hat': 2, 'idk': 2, 'no-answer': 1, 'not-applicable': 0}",0,2,False,False
Ki-pe-17,high school,"{'undergraduate': 3, 'high school': 2, 'diploma': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-ch-54,apple,"{'apple': 2, 'raspberry': 1, 'tomato': 1, 'strawberries': 1, 'bananas': 1, 'no-answer': 1, 'not-applicable': 1, 'idk': 0}",2,2,True,True
New-as-64,new year,"{'new year': 4, 'chaharshanbe suri': 1, ""nature's day"": 1, 'friday': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Th-en-43,2,"{'2': 4, '1': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Kik-in-36,idk,"{'li tie': 1, 'li fenglou': 1, 'fan zhiyi': 1, 'bora milutinovic': 1, 'idk': 7, 'no-answer': 0, 'not-applicable': 0}",7,7,True,True
Ta-pe-21,field,"{'field': 2, 'outdoor field': 1, 'youth soccer league': 1, 'school': 1, 'community park': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",2,2,True,True
New-in-03,burgers,"{'burgers': 4, 'cheeseburger': 1, 'fried chicken': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-en-18,idk,"{'chips': 2, 'horn': 2, 'shawl': 1, 'corn': 1, 'cheese puffs': 1, 'drum': 1, 'non-alcoholic beverage': 1, 'seeds': 1, 'fan hat': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Jod-ch-61,teacher,"{'teacher': 4, 'civil servant': 1, 'social media influencer': 1, 'nurse': 1, 'idk': 2, 'no-answer': 1, 'not-applicable': 0}",4,4,True,True
Na-ko-39,gift,"{'gift': 3, 'card': 1, 'money': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
Ji-ko-08,40,"{'40': 2, '76': 1, '50': 1, '60': 1, '45': 1, '72': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Ji-ko-25,Thanksgiving,"{'Thanksgiving': 4, 'Independence Day': 1, 'Xmas': 1, 'Memorial Day': 1, ""Mother's Day"": 1, ""Father's Day"": 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-su-33,formal,"{'formal': 1, 'professional casual': 1, 'casual': 1, 'business casual': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,1,True,True
Al-en-38,chocolate,"{'chocolate': 4, 'candies': 1, 'cupcakes': 1, 'cookies': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ki-pe-17,university,"{'secondary': 3, 'university': 2, 'college': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-ha-07,dumplings,"{'dumplings': 4, 'steamed bun': 1, 'noodles': 1, 'sweet and sour chicken': 1, 'lao gan ma chili sauce': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-39,taobao,"{'taobao': 5, 'jd.com': 4, 'pinduoduo': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ta-pe-37,haft-seen,"{'haft-seen': 3, 'sabzeh': 3, 'haji firouz': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Ni-en-03,18,"{'18': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Th-en-22,great depression,"{'depression of the 30s': 5, '9/11': 1, 'katrina': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Ta-pe-25,persepolis vs esteghlal,"{'esteghlal vs persepolis': 5, 'sepahan against zob ahan': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Na-ko-44,christmas,"{'before nowruz': 3, 'first of mehr': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,3,False,False
Kik-in-02,travel,"{'travel': 2, 'stay at home': 1, 'fireworks': 1, 'military parade': 1, 'watch the parade': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Th-en-48,a,"{'a+': 3, 'a': 2, '100': 2, 'S': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Sa-en-7,crisps,"{'crisps': 4, 'cheesepuff': 3, 'fruit leather': 1, 'sunflower seeds': 1, 'seed': 1, 'peanut (snack)': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Kik-in-38,persepolis vs esteghlal,"{'persepolis vs esteghlal': 4, 'sepahan vs persepolis': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Jod-ch-12,tomato,"{'tomato': 4, 'chicken': 1, 'lentil': 1, 'pumpkin': 1, 'mushroom': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Na-ko-29,idk,"{'idk': 5, 'no-answer': 2, 'نمیدانم': 1, 'not-applicable': 0}",5,5,True,True
New-en-01,popcorn,"{'popcorn': 5, 'slushies': 1, 'candy': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Th-en-58,algebra,"{'calculus': 3, 'algebra': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
New-am-34,home,"{'home': 4, 'tutoring class': 2, 'school': 1, 'library': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ne-ar-36,kebab,"{'kebab': 2, 'chelo kebab koobideh': 1, 'chicken kebab': 1, 'herb rice with fish': 1, 'broad bean rice with meat': 1, 'chicken': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
New-pe-85,turkey,"{'turkey': 4, 'thailand': 1, 'north': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Th-en-45,watching tv,"{'watching tv': 3, 'picnic': 1, 'cafe hopping': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Al-en-38,chocolate,"{'chocolate': 4, 'candies': 1, 'cupcakes': 1, 'cookies': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Th-en-36,picnic,"{'go to a park': 2, 'bowling': 1, 'swim': 1, 'playing in a park': 1, 'playground': 1, 'watch a movie': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",0,2,False,False
Ji-ko-25,mid-autumn festival,"{'mid-autumn festival': 4, 'lunar new year': 3, 'dragon boat festival': 1, ""mother's day"": 1, ""father's day"": 1, 'double ninth festival': 1, 'qingming festival': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Th-en-12,cricket,"{'soccer': 3, 'rugby': 2, 'cricket': 2, 'tennis': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,3,False,True
Kik-in-40,idk,"{'marcus ellis': 1, 'idk': 9, 'no-answer': 1, 'not-applicable': 0}",9,9,True,True
New-as-76,mahjong,"{'mahjong': 2, 'shuttlecock kicking': 1, 'jump rope': 1, 'chinese chess': 1, 'dou dizhu': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",2,2,True,True
Ne-ar-10,idk,"{'not-applicable': 5, 'idk': 3, 'no-answer': 0}",3,5,False,True
Al-en-37,turkey,"{'turkey': 5, 'christmas pudding': 2, 'mince pie': 1, 'fruit cake': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ca-sp-19,not-applicable,"{'not-applicable': 5, 'idk': 0, 'no-answer': 0}",5,5,True,True
Ji-ko-28,first month,"{'first month': 2, 'birth feast': 1, 'hundred days': 1, 'idk': 1, 'no-answer': 1, 'not-applicable': 0}",2,2,True,True
Th-en-01,swimming,"{'swimming': 3, 'football': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
Gu-ch-08,basketball,"{'soccer': 4, 'baseball': 3, 'basketball': 3, 'American Football': 3, 'wrestling': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,4,False,True
Ca-sp-41,home,"{'nursing home': 4, 'home': 2, 'accompanied by children': 1, ""children's home"": 1, 'at home with a nurse': 1, 'accompanied by eldest child': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,4,False,True
Kik-in-41,idk,"{'idk': 7, 'Not interested': 1, 'not-applicable': 1, 'no-answer': 0}",7,7,True,True
Jod-ch-61,housekeeping,"{'housekeeping': 2, 'employment': 2, 'medical': 1, 'nursing': 1, 'teacher': 1, 'barbershop': 1, 'clothing store': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Al-en-40,children's park,"{""children's park"": 4, 'amusement park': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Na-ko-04,idk,"{'soup': 1, 'tomato juice': 1, 'advil': 1, 'water': 1, 'liquid iv': 1, 'no-answer': 2, 'idk': 1, 'not-applicable': 0}",1,2,False,True
Al-en-08,ice cream,"{'pretzels': 3, 'Starbucks drinks': 2, 'hot dogs': 1, 'pizza': 1, 'ice cream': 1, 'popcorn': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",1,3,False,True
Ta-pe-13,5,"{'5': 2, '6': 2, '10': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-pe-65,10,"{'10': 2, '13': 1, '8': 1, '9': 1, 'چهار زیرشاخه مختلف وجود دارد و در هر کدام هر سال 13 درس متفاوت تدریس میشود': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-ch-51,hotel,"{'hotel': 5, 'villa': 3, 'ecotourism': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-82,14:00,"{'19:00': 4, '18:00': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
Jod-ch-62,idk,"{'civil servant': 3, 'investment bank': 1, 'doctor': 1, 'software engineer': 1, 'be an official (civil servant)': 1, 'doing business (being a boss)': 1, 'white-collar (office worker)': 1, 'idk': 1, 'no-answer': 1, 'not-applicable': 0}",1,3,False,True
New-am-60,horse,"{'horse': 2, 'not-applicable': 2, ""We don't use animals for transportation, bar police horses."": 1, 'idk': 0, 'no-answer': 0}",2,2,True,True
An-ar-35,idk,"{'huang jianxiang': 2, 'idk': 6, 'no-answer': 2, 'not-applicable': 0}",6,6,True,True
New-ch-18,1500 meters,"{'discus throw': 1, 'long jump': 1, 'high jump': 1, 'javelin throw': 1, 'run': 1, 'no-answer': 3, 'idk': 1, 'not-applicable': 0}",0,3,False,False
Ni-en-21,16,"{'16': 5, '18': 2, '14': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Sa-en-13,kebab,"{'marmite': 3, 'onion': 1, 'Brussels sprouts ': 1, 'sushi': 1, 'pineapple on pizza': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,3,False,False
New-pe-86,great wall,"{'milad': 5, 'azadi tower': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
New-am-77,christmas,"{'christmas': 5, 'easter': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ca-sp-29,fireworks,"{'fireworks': 4, 'auld lang syne': 2, 'big ben countdown': 1, 'countdown': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",4,4,True,True
New-az-21,northeast,"{'scotland': 3, 'idk': 2, 'not-applicable': 2, 'no-answer': 0}",0,3,False,False
Gu-ch-07,yao ming,"{'yao ming': 4, 'zhizhi wang': 1, 'jianlian yi': 1, 'mu tiezhu': 1, 'zheng haixia': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-spme-76,tiananmen,"{'tiananmen': 3, 'beijing': 2, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",3,3,True,True
Ta-pe-42,no-answer,"{'party snacks': 1, 'spring rolls': 1, 'cakes': 1, 'no-answer': 4, 'idk': 1, 'not-applicable': 0}",4,4,True,True
Ne-ar-05,new year,"{'new year': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ta-pe-32,chaharshanbe suri,"{'chaharshanbe suri': 4, 'one week before nowruz': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Na-ko-41,flowers,"{'flowers': 5, 'condolence card': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-gr-82,traditional,"{'traditional': 3, 'pop': 2, 'folklore': 1, 'classic': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Kik-in-02,fireworks,"{'fireworks': 5, 'barbeque': 3, 'picnic': 1, 'boating': 1, 'eat': 1, 'drink': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ne-ar-39,falafel,"{'falafel': 4, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
New-am-15,chicken soup,"{'chicken soup': 2, 'crucian carp soup': 1, 'porridge': 1, 'noodles': 1, 'milk powder': 1, 'fish soup': 1, 'pork knuckle': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Kik-in-41,idk,"{'idk': 7, 'Not interested': 1, 'not-applicable': 1, 'no-answer': 0}",7,7,True,True
New-su-58,cow,"{'cow': 5, 'donkey': 3, 'horse': 1, 'sheep': 1, 'chicken': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
An-ar-36,persepolis,"{'esteghlal': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Kik-in-37,persepolis vs esteghlal,"{'evergrande vs. luneng': 2, 'shanghai sipg vs shanghai shenhua': 1, 'shandong luneng vs shanghai shenhua': 1, 'zhejiang team vs qingdao hainiu': 1, 'idk': 4, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
New-ch-85,black,"{'black': 5, 'white': 3, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-en-59,canada,"{'canada': 4, 'america': 4, 'australia': 3, 'uk': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-ch-85,black,"{'black': 5, 'white': 3, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Jod-ch-06,not-applicable,"{'red wine': 2, 'vodka': 1, 'shiraz wine': 1, 'not-applicable': 1, 'idk': 0, 'no-answer': 0}",1,2,False,True
Kik-in-45,soccer pitch,"{'football pitch': 4, 'track': 1, 'cricket pitch': 1, 'tennis court': 1, 'basketball court': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
Sa-en-9,hotdog,"{'sandwich': 5, 'watermelon': 1, 'chips': 1, 'grill hamburgers': 1, 'ice cream': 1, 'hot dogs': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,5,False,False
Na-ko-40,7,"{'7': 3, '3': 1, '5': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
New-en-56,spanish,"{'spanish': 4, 'mandarin': 1, 'german': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
Na-ko-30,football,"{'football': 2, 'fifa': 1, 'idk': 1, 'نمیدانم': 1, 'no-answer': 1, 'not-applicable': 0}",2,2,True,True
New-pe-49,church,"{'church': 5, 'mosque': 2, 'temple': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-su-51,fishing,"{'fishing': 4, 'freelance (business)': 1, 'selling': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Kik-in-34,soccer,"{'soccer': 5, 'rugby': 2, 'olympics': 2, 'tennis': 1, 'cricket': 1, 'darts': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-pe-02,pistachio,"{'saffron': 2, 'gaz': 2, 'sohan': 2, 'pistachio': 2, 'types of sweets': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
New-ch-31,doctor,"{'doctor': 4, 'engineering': 2, 'lawyer': 1, 'teaching': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",4,4,True,True
Al-en-19,spanish,"{'spanish': 5, 'french': 3, 'german': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ki-pe-43,idk,"{'european-style bread': 1, 'dirty bun': 1, 'zixi bread': 1, 'master bao': 1, 'no-answer': 2, 'idk': 2, 'not-applicable': 0}",2,2,True,True
New-az-26,jet li,"{'jet li': 3, 'liu qinghua': 1, 'chang zhizhao': 1, 'wu jing': 1, 'idk': 2, 'no-answer': 0, 'not-applicable': 0}",3,3,True,True
Na-ko-37,kish island,"{'kish island': 2, 'caspian sea coast': 2, 'mazandaran': 1, 'gilan': 1, 'shiraz': 1, 'persian gulf coasts': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",2,2,True,True
Jod-ch-06,beer,"{'beer': 4, 'ale': 1, 'gin': 1, 'wine': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Nu-in-20,06/01,"{'06/01': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Nu-in-06,09/10,"{'09/10': 4, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
Ji-ko-45,idk,"{'music': 1, 'alcohol': 1, 'social interaction': 1, 'food': 1, 'entertainment': 1, 'weather': 1, 'idk': 5, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
New-ch-16,no-answer,"{'rocky': 3, 'sandlot': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",1,3,False,True
Kik-in-07,red packet,"{'red packet': 5, 'sweet': 1, 'snacks': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Gu-ch-32,14,"{'12': 4, '13': 1, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",0,4,False,False
Kik-in-31,boxing,"{'karate': 2, 'jiu jitsu': 1, 'kickboxing': 1, 'boxing': 1, 'no-answer': 2, 'idk': 1, 'not-applicable': 0}",1,2,False,True
New-su-15,tea,"{'tea': 2, 'coke': 2, 'water': 1, 'pepsi': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",2,2,True,True
Nu-in-05,9,"{'9': 5, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",5,5,True,True
Ne-ar-33,12:00,"{'12:00': 4, '13:00': 2, 'idk': 0, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
New-spme-37,medical,"{'medical': 4, 'engineering': 2, 'programming': 1, 'idk': 1, 'no-answer': 0, 'not-applicable': 0}",4,4,True,True
